,Unnamed: 0,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
13036,1608,0.11,0.87,6,278,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13037,1609,0.85,1.0,6,260,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
13038,1610,0.89,0.97,4,264,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13039,1611,0.09,0.92,7,301,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13040,1612,0.43,0.55,4,134,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13041,1613,0.42,0.46,2,147,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13042,1614,0.43,0.54,2,130,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13043,1615,0.1,0.93,6,307,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13044,1616,0.37,0.46,2,156,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13045,1617,0.76,0.98,4,237,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13046,1618,0.88,0.89,4,254,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13047,1619,0.39,0.48,2,151,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13048,1620,0.45,0.54,2,131,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13049,1621,0.91,0.95,5,241,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13050,1622,0.86,0.85,5,267,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13051,1623,0.39,0.53,2,153,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13052,1624,0.89,1.0,4,217,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13053,1625,0.11,0.86,6,254,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13054,1626,0.1,0.87,6,265,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13055,1627,0.38,0.57,2,146,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13056,1628,0.4,0.54,2,156,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13057,1629,0.86,0.97,5,269,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13058,1630,0.1,0.86,6,288,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13059,1631,0.1,0.85,6,283,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13060,1632,0.42,0.5,2,128,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13061,1633,0.36,0.46,2,130,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13062,1634,0.39,0.48,2,127,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13063,1635,0.43,0.47,2,137,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13064,1636,0.36,0.49,2,133,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13065,1637,0.09,0.91,6,275,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13066,1638,0.42,0.55,2,146,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
13067,1639,0.42,0.46,2,135,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13068,1640,0.91,0.89,5,217,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13069,1641,0.41,0.56,2,154,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13070,1642,0.11,0.78,6,247,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13071,1643,0.09,0.83,6,295,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13072,1644,0.83,1.0,5,224,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13073,1645,0.11,0.78,6,281,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13074,1646,0.1,0.93,7,258,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13075,1647,0.42,0.55,2,150,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13076,1648,0.1,0.97,7,282,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13077,1649,0.38,0.51,2,138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13078,1650,0.77,0.98,4,238,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13079,1651,0.11,0.85,7,244,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13080,1652,0.87,0.97,5,250,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13081,1653,0.1,0.88,7,282,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13082,1654,0.1,0.89,7,253,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13083,1655,0.09,0.9,6,256,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13084,1656,0.84,0.85,5,260,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13085,1657,0.11,0.86,6,245,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13086,1658,0.81,0.97,5,230,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13087,1659,0.77,0.85,5,276,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13088,1660,0.42,0.47,2,137,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13089,1661,0.36,0.56,2,140,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13090,1662,0.81,0.83,5,269,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13091,1663,0.37,0.46,2,130,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13092,1664,0.1,0.96,6,264,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13093,1665,0.14,0.55,6,175,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13094,1666,0.41,0.51,2,159,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13095,1667,0.44,0.55,2,128,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
13096,1668,0.82,0.94,5,232,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13097,1669,0.67,0.54,3,166,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13098,1670,0.44,0.57,2,141,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13099,1671,0.42,0.54,2,143,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13100,1672,0.84,0.83,4,239,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13101,1673,0.86,1.0,4,232,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13102,1674,0.56,0.86,5,252,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13103,1675,0.09,0.93,6,255,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13104,1676,0.1,0.81,7,270,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13105,1677,0.39,0.54,2,149,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13106,1678,0.75,0.89,5,276,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13107,1679,0.43,0.55,2,159,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13108,1680,0.09,0.96,7,274,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13109,1681,0.83,0.94,4,264,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13110,1682,0.59,1.0,3,156,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13111,1683,0.44,0.54,2,135,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13112,1684,0.38,0.49,2,128,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13113,1685,0.76,0.98,5,242,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
13114,1686,0.22,0.86,4,293,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13115,1687,0.4,0.46,2,141,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13116,1688,0.41,0.48,2,155,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13117,1689,0.38,0.51,2,141,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13118,1690,0.45,0.68,4,212,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13119,1691,0.39,0.56,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13120,1692,0.45,0.47,2,150,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13121,1693,0.42,0.53,2,132,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13122,1694,0.1,0.87,6,248,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13123,1695,0.78,0.96,5,272,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13124,1696,0.39,0.56,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13125,1697,0.1,0.87,7,299,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13126,1698,0.1,0.8,6,292,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13127,1699,0.43,0.46,2,126,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13128,1700,0.38,0.45,2,132,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13129,1701,0.09,0.77,6,282,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13130,1702,0.39,0.53,2,141,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13131,1703,0.73,0.99,6,206,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13132,1704,0.38,0.49,2,140,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13133,1705,0.1,0.91,6,255,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13134,1706,0.41,0.54,2,133,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13135,1707,0.43,0.51,2,131,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13136,1708,0.79,0.96,4,257,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13137,1709,0.1,0.81,6,269,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13138,1710,0.11,0.97,6,254,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13139,1711,0.42,0.5,2,143,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
13140,1712,0.36,0.51,2,157,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13141,1713,0.63,0.93,5,163,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13142,1714,0.41,0.56,2,133,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13143,1715,0.36,0.46,2,157,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13144,1716,0.1,0.9,6,301,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13145,1717,0.11,0.96,6,310,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13146,1718,0.44,0.54,2,133,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13147,1719,0.77,0.96,5,249,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13148,1720,0.91,1.0,4,251,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13149,1721,0.26,0.46,2,242,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13150,1722,0.81,0.93,5,265,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13151,1723,0.11,0.87,6,280,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13152,1724,0.92,0.89,4,241,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13153,1725,0.1,0.86,5,253,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13154,1726,0.45,0.51,2,137,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13155,1727,0.11,0.94,6,266,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13156,1728,0.23,0.7,5,168,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13157,1729,0.86,0.95,4,270,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13158,1730,0.44,0.55,2,141,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13159,1731,0.41,0.56,2,133,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13160,1732,0.84,0.97,5,256,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13161,1733,0.42,0.52,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13162,1734,0.11,0.88,7,275,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13163,1735,0.38,0.46,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13164,1736,0.11,0.96,7,244,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13165,1737,0.1,0.83,6,271,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13166,1738,0.86,0.88,5,268,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13167,1739,0.91,1.0,4,253,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13168,1740,0.37,0.53,2,140,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13169,1741,0.46,0.5,2,146,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13170,1742,0.1,0.89,6,259,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13171,1743,0.37,0.46,2,127,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13172,1744,0.4,0.48,2,161,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13173,1745,0.09,0.78,6,260,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13174,1746,0.11,0.89,6,272,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13175,1747,0.39,0.48,2,159,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13176,1748,0.89,0.96,4,219,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13177,1749,0.09,0.91,6,243,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13178,1750,0.88,0.97,4,255,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
13179,1751,0.11,0.9,7,245,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13180,1752,0.1,0.95,6,264,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13181,1753,0.91,1.0,4,245,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13182,1754,0.44,0.52,2,137,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13183,1755,0.63,0.76,2,157,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13184,1756,0.1,0.87,7,247,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13185,1757,0.36,0.51,2,144,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13186,1758,0.45,0.51,2,149,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13187,1759,0.73,1.0,5,253,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13188,1760,0.37,0.55,2,140,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13189,1761,0.09,0.85,7,307,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
13190,1762,0.41,0.71,3,205,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13191,1763,0.72,1.0,5,234,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13192,1764,0.36,0.54,2,127,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13193,1765,0.9,1.0,4,229,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13194,1766,0.44,0.56,2,141,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13195,1767,0.78,0.95,4,260,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13196,1768,0.37,0.52,2,141,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13197,1769,0.4,0.47,2,144,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13198,1770,0.84,1.0,5,250,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13199,1771,0.09,0.86,6,245,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13200,1772,0.83,0.93,4,269,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13201,1773,0.11,0.87,6,273,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13202,1774,0.37,0.5,2,142,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13203,1775,0.09,0.93,6,273,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13204,1776,0.43,0.47,2,248,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13205,1777,0.39,0.56,2,147,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13206,1778,0.85,0.9,2,168,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13207,1779,0.38,0.52,2,128,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13208,1780,0.76,0.84,5,227,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13209,1781,0.44,0.51,2,135,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13210,1782,0.73,1.0,4,268,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13211,1783,0.43,0.53,2,136,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13212,1784,0.43,0.51,2,149,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13213,1785,0.09,0.96,7,264,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13214,1786,0.43,0.53,2,143,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13215,1787,0.45,0.57,2,138,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13216,1788,0.42,0.48,2,146,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13217,1789,0.41,0.46,2,150,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
13218,1790,0.44,0.55,2,156,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13219,1791,0.09,0.92,7,245,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13220,1792,0.41,0.51,2,156,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13221,1793,0.43,0.51,2,143,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13222,1794,0.38,0.51,2,159,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13223,1795,0.85,0.96,4,217,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13224,1796,0.88,0.91,4,234,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13225,1797,0.44,0.46,2,138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13226,1798,0.11,0.92,7,265,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13227,1799,0.38,0.5,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13228,1800,0.09,0.78,6,263,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13229,1801,0.11,0.79,6,264,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13230,1802,0.11,0.88,6,253,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13231,1803,0.44,0.48,2,155,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13232,1804,0.38,0.51,2,137,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13233,1805,0.1,0.87,6,254,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13234,1806,0.45,0.57,2,143,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13235,1807,0.11,0.94,7,280,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13236,1808,0.36,0.48,2,136,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13237,1809,0.72,0.95,5,271,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13238,1810,0.43,0.48,2,157,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13239,1811,0.45,0.5,2,150,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13240,1812,0.4,0.53,2,127,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13241,1813,0.1,0.81,6,271,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13242,1814,0.83,0.93,5,257,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13243,1815,0.11,0.8,7,305,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13244,1816,0.43,0.5,2,152,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13245,1817,0.38,0.5,2,144,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13246,1818,0.83,1.0,5,269,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13247,1819,0.11,0.82,7,285,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13248,1820,0.43,0.52,2,136,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13249,1821,0.11,0.88,6,294,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13250,1822,0.43,0.46,2,157,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13251,1823,0.1,0.89,6,280,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13252,1824,0.44,0.51,2,152,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13253,1825,0.82,0.91,5,276,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13254,1826,0.1,0.86,6,247,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13255,1827,0.1,0.95,5,286,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13256,1828,0.3,0.89,5,257,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13257,1829,0.1,0.93,6,258,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13258,1830,0.39,0.5,2,151,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13259,1831,0.14,0.47,4,175,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13260,1832,0.82,0.92,4,252,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13261,1833,0.1,0.85,6,266,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13262,1834,0.09,0.9,6,295,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13263,1835,0.54,0.83,6,165,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13264,1836,0.61,0.58,2,264,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13265,1837,0.1,0.79,6,275,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
13266,1838,0.1,0.9,6,299,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13267,1839,0.36,0.49,2,147,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13268,1840,0.1,0.97,7,306,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13269,1841,0.84,1.0,5,242,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13270,1842,0.38,0.51,2,159,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13271,1843,0.41,0.49,2,147,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13272,1844,0.37,0.51,2,154,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13273,1845,0.43,0.56,2,129,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13274,1846,0.46,0.53,2,161,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13275,1847,0.09,0.84,6,269,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13276,1848,0.78,0.86,5,274,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13277,1849,0.45,0.53,2,159,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13278,1850,0.42,0.47,2,135,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13279,1851,0.46,0.53,2,147,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13280,1852,0.39,0.49,2,142,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13281,1853,0.36,0.51,2,130,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13282,1854,0.43,0.53,2,147,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13283,1855,0.85,0.87,5,246,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13284,1856,0.11,0.92,6,281,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13285,1857,0.11,0.9,6,253,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13286,1858,0.38,0.47,2,128,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13287,1859,0.43,0.57,2,129,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13288,1860,0.75,1.0,5,223,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13289,1861,0.11,0.92,6,269,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13290,1862,0.1,0.9,7,269,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13291,1863,0.1,0.81,7,244,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13292,1864,0.37,0.5,2,154,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13293,1865,0.11,0.93,5,140,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13294,1866,0.45,0.46,2,159,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13295,1867,0.44,0.48,2,158,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13296,1868,0.44,0.56,2,133,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13297,1869,0.11,0.77,6,247,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13298,1870,0.79,0.93,5,268,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13299,1871,0.8,0.9,5,267,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13300,1872,0.1,0.87,7,251,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13301,1873,0.09,0.93,6,279,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13302,1874,0.7,0.84,6,161,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13303,1875,0.72,0.84,4,256,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13304,1876,0.11,0.8,6,304,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13305,1877,0.39,0.51,2,137,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13306,1878,0.4,0.49,2,144,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13307,1879,0.43,0.54,2,142,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13308,1880,0.76,0.87,5,262,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13309,1881,0.4,0.48,2,142,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13310,1882,0.09,0.89,6,282,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13311,1883,0.37,0.54,2,157,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13312,1884,0.87,0.91,5,228,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13313,1885,0.1,0.86,6,283,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
