,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
11578,0.11,0.91,6,278,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2458,0.66,0.97,3,263,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10626,0.56,0.87,3,146,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5405,0.55,0.97,2,140,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5623,0.52,0.9,3,133,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7677,0.88,1.0,3,248,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12528,0.11,0.83,6,262,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8979,0.97,0.63,5,258,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6558,0.61,0.53,4,183,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9035,0.48,1.0,4,261,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10606,0.61,0.96,3,214,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6760,0.52,1.0,4,221,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13495,0.9,0.98,4,264,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1864,0.68,0.8,4,186,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12792,0.41,0.52,2,147,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8074,0.85,0.76,3,197,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3820,0.67,0.55,4,214,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8757,0.73,0.99,3,241,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1145,0.78,0.68,5,189,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10252,0.77,0.5,3,141,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14549,0.39,0.5,2,142,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13350,0.42,0.52,2,134,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
733,0.94,0.94,3,255,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12069,0.74,0.97,4,228,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5614,0.87,0.75,3,258,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5169,0.21,0.98,6,208,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3282,0.69,0.55,4,234,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2457,0.6,0.84,2,221,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9970,0.14,0.38,5,115,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8715,0.64,0.49,3,241,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5852,0.82,0.48,4,149,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13427,0.4,0.51,2,148,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5627,0.58,0.86,3,182,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4745,0.73,0.87,3,227,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12443,0.39,0.48,2,138,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7144,0.16,0.89,4,196,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9072,1.0,0.86,2,264,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6890,0.58,0.61,4,200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12089,0.39,0.46,2,136,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9363,0.57,0.6,2,163,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11712,0.38,0.47,2,144,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6536,0.53,0.59,3,148,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5357,0.77,0.56,3,236,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14956,0.37,0.49,2,148,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14526,0.73,0.86,4,245,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5554,0.8,0.68,3,160,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7912,0.69,0.66,3,206,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12406,0.39,0.56,2,156,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7535,0.9,0.68,3,135,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13593,0.11,0.84,7,296,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8973,0.67,0.63,3,227,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4229,0.74,0.66,3,257,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7700,0.71,0.7,4,237,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12277,0.54,0.94,6,294,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10586,0.69,0.55,3,172,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4660,0.88,0.72,3,193,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11974,0.37,0.47,2,149,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4755,0.99,0.92,3,154,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5434,0.57,0.62,5,141,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14490,0.82,0.81,4,233,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12409,0.44,0.55,2,130,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11387,0.85,0.64,5,256,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1793,0.69,0.9,5,231,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1692,0.97,0.5,3,173,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4786,0.95,0.68,3,165,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7541,0.52,0.69,6,138,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13676,0.87,0.91,4,228,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
493,0.4,0.99,4,214,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12415,0.1,0.79,6,249,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
157,0.67,0.54,2,141,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13885,0.77,1.0,4,255,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13120,0.45,0.47,2,150,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1463,0.79,0.61,4,136,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12455,0.09,0.9,6,287,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11077,0.91,0.77,3,195,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6148,0.96,0.6,5,269,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9520,0.77,0.64,3,190,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8759,0.58,0.77,4,140,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2287,0.56,0.66,5,155,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7530,0.55,0.55,4,257,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3351,0.76,0.97,3,271,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9846,0.76,0.62,5,230,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0
965,0.81,0.67,4,216,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9403,0.48,0.67,4,220,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6388,0.59,0.79,3,217,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2252,0.14,0.66,6,142,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8892,0.64,0.91,3,165,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2578,0.34,0.92,3,206,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
438,0.88,0.63,3,273,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4442,0.36,0.89,3,197,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8288,0.88,0.59,4,227,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1614,0.91,0.68,3,218,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4789,0.63,0.81,4,265,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10159,0.89,0.57,4,176,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9462,0.81,0.61,2,176,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10226,0.6,0.66,4,132,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12956,0.41,0.56,2,160,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13106,0.75,0.89,5,276,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
467,0.85,0.75,4,139,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10079,0.13,0.76,5,219,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8624,0.51,0.87,2,130,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
756,0.87,0.5,3,269,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13846,0.42,0.53,3,199,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14592,0.38,0.46,2,145,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2688,0.85,0.6,4,255,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1090,0.49,0.61,5,133,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7606,0.87,0.63,3,143,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10632,0.94,0.51,3,242,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4862,0.73,0.56,3,215,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6109,0.53,0.97,4,249,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5612,1.0,0.99,4,184,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5389,0.33,0.46,5,261,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1374,0.72,0.51,3,254,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5550,0.22,0.62,6,142,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1862,0.69,0.89,5,201,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10172,0.15,0.81,3,191,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5767,0.68,0.65,4,134,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13491,0.36,0.56,2,132,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4884,0.95,0.38,2,103,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10368,0.95,0.84,3,270,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
8625,0.54,0.74,2,166,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1878,0.23,0.84,5,140,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
14498,0.11,0.79,6,292,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14296,0.11,0.87,6,305,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11982,0.43,0.53,2,150,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1119,0.61,0.92,4,159,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8673,0.63,0.72,6,163,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8628,0.65,0.75,3,214,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11898,0.1,0.85,6,260,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13544,0.86,0.68,5,263,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14681,0.1,0.85,6,260,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9589,0.78,0.8,3,135,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2186,0.69,0.69,5,160,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14926,0.85,0.87,5,245,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10769,0.77,0.91,4,239,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7033,0.77,0.66,3,147,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3996,1.0,0.94,3,272,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13650,0.37,0.51,2,153,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4387,0.61,0.62,2,192,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1432,0.47,0.6,4,263,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11373,0.94,0.73,3,268,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10858,0.67,0.7,3,149,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8774,0.76,0.64,4,234,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4900,0.79,0.74,4,222,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2174,0.48,0.71,2,140,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6778,0.68,0.58,3,217,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14797,0.46,0.57,2,152,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2102,0.15,0.61,3,146,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10371,0.91,0.74,3,150,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12541,0.1,0.87,6,306,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2656,0.78,0.49,4,222,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6759,0.98,0.81,3,153,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13564,0.1,0.84,6,283,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
14480,0.38,0.86,6,139,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1934,0.22,0.51,4,131,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7900,0.63,0.66,3,177,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2952,0.55,0.55,4,191,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4367,0.44,0.44,3,126,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6518,0.59,0.75,4,194,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13113,0.76,0.98,5,242,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11054,0.34,0.46,3,155,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10860,0.91,0.82,4,238,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6877,0.86,0.68,5,246,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11208,0.82,0.67,4,156,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7039,0.15,0.4,3,236,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
758,0.59,0.83,3,156,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5035,0.8,0.82,4,202,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3312,0.8,0.79,5,240,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
829,0.63,0.67,5,263,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4504,0.56,0.5,3,156,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8198,0.9,0.66,4,160,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7068,0.78,0.72,3,223,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5350,0.6,0.99,4,160,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4450,0.6,0.87,3,196,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8327,0.64,0.43,5,269,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2447,0.71,0.92,4,248,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11720,0.41,0.49,2,146,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13638,0.43,0.46,2,156,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8066,0.77,0.64,3,191,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
14686,0.45,0.57,2,134,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14166,0.11,0.87,6,257,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13205,0.39,0.56,2,147,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11239,0.83,0.6,4,161,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7047,0.77,0.79,3,273,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11090,0.7,0.7,3,162,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12610,0.91,0.9,4,245,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7247,0.97,0.96,3,212,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9390,0.49,0.6,4,264,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
13263,0.54,0.83,6,165,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4708,0.79,0.97,6,113,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6730,0.72,0.87,4,154,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7195,0.69,0.89,2,220,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5195,0.51,0.58,4,169,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1459,0.63,0.62,5,212,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14726,0.88,1.0,5,219,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3441,0.5,0.6,5,216,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5872,0.13,0.52,6,188,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10165,0.7,0.95,4,231,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5653,0.96,0.72,3,195,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6794,0.82,0.82,4,164,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8201,0.43,0.5,4,121,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10158,0.74,0.83,4,210,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12437,0.75,0.88,4,239,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11377,0.71,0.66,3,268,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5762,0.82,0.87,5,273,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3827,0.43,0.93,6,127,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14842,0.34,0.67,4,141,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6515,0.84,0.84,5,163,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2673,0.98,0.88,5,203,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0
134,0.48,0.8,4,268,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5651,0.2,0.58,5,199,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12508,0.86,0.95,4,238,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7584,0.46,0.54,3,183,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14048,0.8,0.75,3,268,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2929,0.55,0.82,4,134,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10307,0.73,0.67,4,205,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11708,0.1,0.98,6,268,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
799,0.89,0.79,4,133,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10770,0.59,0.64,5,123,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8658,0.63,0.78,4,275,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11121,0.14,0.58,3,179,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
427,0.81,0.92,5,259,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9412,0.5,1.0,4,258,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13386,0.4,0.57,2,151,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4925,0.35,0.54,3,138,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4015,0.51,0.54,3,154,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11216,0.82,0.56,2,227,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7306,0.67,0.93,5,254,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14015,0.8,0.83,2,211,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7918,0.65,0.82,4,196,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
14475,0.42,0.5,2,139,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5425,0.6,0.75,4,144,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1255,0.48,0.57,5,227,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6066,0.97,0.77,3,206,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6422,0.64,0.53,3,281,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6810,0.65,0.63,3,237,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5768,0.54,0.45,4,137,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9015,0.64,0.56,3,257,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6087,0.58,0.83,3,226,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5766,0.8,0.99,5,187,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12829,0.11,0.87,6,272,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9803,0.63,0.61,4,171,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3131,0.91,0.99,5,228,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2318,0.84,0.9,4,237,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1926,0.58,0.63,4,159,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8314,0.41,0.48,3,135,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9228,0.71,0.64,3,267,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3037,0.96,0.68,4,137,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
11376,0.95,0.66,5,192,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5440,0.69,0.64,4,190,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8886,0.63,0.71,4,244,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8674,0.72,0.79,3,221,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7501,0.78,0.65,3,176,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13916,0.1,0.83,7,276,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12959,0.36,0.57,2,144,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5437,0.98,0.8,3,166,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3694,0.89,0.93,4,137,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11193,0.92,0.64,4,190,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13023,0.4,0.53,2,152,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3746,0.55,0.6,4,176,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10814,0.92,0.6,4,161,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13130,0.39,0.53,2,141,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12180,0.37,0.57,2,129,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8537,0.84,0.66,3,114,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4851,0.48,0.56,3,229,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7810,0.7,0.65,5,202,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
381,0.15,0.53,4,205,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10347,0.54,0.44,3,153,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4245,0.93,0.73,4,153,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7472,0.86,0.86,3,173,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4073,0.92,0.84,4,159,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2788,0.93,0.74,2,169,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6625,0.79,0.77,4,171,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.58,0.74,4,215,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9267,0.7,0.62,3,110,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7814,0.93,0.54,4,239,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3060,0.94,0.53,5,257,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8444,0.63,0.89,3,239,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2549,0.9,0.78,5,215,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12729,0.46,0.48,2,161,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9371,0.94,0.59,3,151,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11606,0.37,0.51,2,127,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11683,0.44,0.45,2,156,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12055,0.41,0.46,2,156,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3503,0.56,0.63,4,204,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7856,0.64,0.66,5,163,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5344,0.45,0.71,2,172,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5800,0.61,0.6,4,121,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5665,0.46,0.47,6,101,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
316,0.6,0.98,3,262,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2314,0.36,0.94,3,113,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6733,0.74,0.58,3,220,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12692,0.86,0.98,4,270,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9253,0.94,0.52,3,273,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,0.66,0.99,4,263,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3316,0.65,0.86,4,256,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4441,0.5,0.66,4,155,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12212,0.44,0.57,2,131,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3980,0.65,0.7,3,243,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5156,0.81,0.78,3,166,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5863,1.0,0.59,3,253,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5118,0.85,0.67,3,267,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6874,0.59,0.99,5,254,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4265,0.99,0.55,4,179,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6220,0.5,0.5,5,166,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7139,0.69,0.68,4,225,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9863,0.59,0.54,4,176,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6176,0.74,0.69,4,244,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8854,0.59,0.72,3,182,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
